 1.0509954082862014157 0.0017308666729515976 2.5000000000000000000 -5.5000000000000000000 7.5000000000000000000 -0.0000007771077269862	 1.0509954082862016378 0.0017308666729515915 2.5000000000000000000 -5.5000000000000000000 7.5000000000000000000 -0.0000007771077269862
 1.0468812349299292386 0.0015910251795859622 2.5000000000000000000 -5.5000000000000000000 8.5000000000000000000 -0.0000004387910542408	 1.0468812349299292386 0.0015910251795859562 2.5000000000000000000 -5.5000000000000000000 8.5000000000000000000 -0.0000004387910542408
 1.0433197735653618743 0.0014699993635539318 2.5000000000000000000 -5.5000000000000000000 9.5000000000000000000 -0.0000002575165667581	 1.0433197735653618743 0.0014699993635539253 2.5000000000000000000 -5.5000000000000000000 9.5000000000000000000 -0.0000002575165667580
 1.0447742200223402165 0.0015163301924018720 2.5000000000000000000 -4.5000000000000000000 -9.5000000000000000000 -0.0000002765206863908	 1.0447742200223402165 0.0015163301924018653 2.5000000000000000000 -4.5000000000000000000 -9.5000000000000000000 -0.0000002765206863908
 1.0486920690833378966 0.0016486690290220350 2.5000000000000000000 -4.5000000000000000000 -8.5000000000000000000 -0.0000004819295222242	 1.0486920690833381187 0.0016486690290220297 2.5000000000000000000 -4.5000000000000000000 -8.5000000000000000000 -0.0000004819295222242
 1.0532816712337484955 0.0018036012385242600 2.5000000000000000000 -4.5000000000000000000 -7.5000000000000000000 -0.0000008790924716948	 1.0532816712337484955 0.0018036012385242539 2.5000000000000000000 -4.5000000000000000000 -7.5000000000000000000 -0.0000008790924716948
 1.0587163060653506097 0.0019868717260791533 2.5000000000000000000 -4.5000000000000000000 -6.5000000000000000000 -0.0000016891221300782	 1.0587163060653503877 0.0019868717260791468 2.5000000000000000000 -4.5000000000000000000 -6.5000000000000000000 -0.0000016891221300782
 1.0652260226721885772 0.0022060399160432026 2.5000000000000000000 -4.5000000000000000000 -5.5000000000000000000 -0.0000034434325736771	 1.0652260226721887992 0.0022060399160431961 2.5000000000000000000 -4.5000000000000000000 -5.5000000000000000000 -0.0000034434325736771
 1.0731042156782479857 0.0024706599603562130 2.5000000000000000000 -4.5000000000000000000 -4.5000000000000000000 -0.0000074484607265835	 1.0731042156782477637 0.0024706599603562074 2.5000000000000000000 -4.5000000000000000000 -4.5000000000000000000 -0.0000074484607265835
 1.0826602177612874023 0.0027907856228176981 2.5000000000000000000 -4.5000000000000000000 -3.5000000000000000000 -0.0000170638306867910	 1.0826602177612876243 0.0027907856228176929 2.5000000000000000000 -4.5000000000000000000 -3.5000000000000000000 -0.0000170638306867910
 1.0939489773065782519 0.0031685006151609984 2.5000000000000000000 -4.5000000000000000000 -2.5000000000000000000 -0.0000401491326588822	 1.0939489773065782519 0.0031685006151609949 2.5000000000000000000 -4.5000000000000000000 -2.5000000000000000000 -0.0000401491326588822
 1.1058549137811108931 0.0035681975348515744 2.5000000000000000000 -4.5000000000000000000 -1.5000000000000000000 -0.0000877315828476657	 1.1058549137811108931 0.0035681975348515697 2.5000000000000000000 -4.5000000000000000000 -1.5000000000000000000 -0.0000877315828476658
 1.1144940546393082847 0.0038605118385951018 2.5000000000000000000 -4.5000000000000000000 -0.5000000000000000000 -0.0001449516534263467	 1.1144940546393082847 0.0038605118385950962 2.5000000000000000000 -4.5000000000000000000 -0.5000000000000000000 -0.0001449516534263468
 1.1144940546393082847 0.0038605118385951018 2.5000000000000000000 -4.5000000000000000000 0.5000000000000000000 -0.0001449516534263467	 1.1144940546393082847 0.0038605118385950962 2.5000000000000000000 -4.5000000000000000000 0.5000000000000000000 -0.0001449516534263468
 1.1058549137811108931 0.0035681975348515744 2.5000000000000000000 -4.5000000000000000000 1.5000000000000000000 -0.0000877315828476657	 1.1058549137811108931 0.0035681975348515697 2.5000000000000000000 -4.5000000000000000000 1.5000000000000000000 -0.0000877315828476658
 1.0939489773065782519 0.0031685006151609984 2.5000000000000000000 -4.5000000000000000000 2.5000000000000000000 -0.0000401491326588822	 1.0939489773065782519 0.0031685006151609949 2.5000000000000000000 -4.5000000000000000000 2.5000000000000000000 -0.0000401491326588822
 1.0826602177612874023 0.0027907856228176981 2.5000000000000000000 -4.5000000000000000000 3.5000000000000000000 -0.0000170638306867910	 1.0826602177612876243 0.0027907856228176929 2.5000000000000000000 -4.5000000000000000000 3.5000000000000000000 -0.0000170638306867910
 1.0731042156782479857 0.0024706599603562130 2.5000000000000000000 -4.5000000000000000000 4.5000000000000000000 -0.0000074484607265835	 1.0731042156782477637 0.0024706599603562074 2.5000000000000000000 -4.5000000000000000000 4.5000000000000000000 -0.0000074484607265835
 1.0652260226721885772 0.0022060399160432026 2.5000000000000000000 -4.5000000000000000000 5.5000000000000000000 -0.0000034434325736771	 1.0652260226721887992 0.0022060399160431961 2.5000000000000000000 -4.5000000000000000000 5.5000000000000000000 -0.0000034434325736771
 1.0587163060653506097 0.0019868717260791533 2.5000000000000000000 -4.5000000000000000000 6.5000000000000000000 -0.0000016891221300782	 1.0587163060653503877 0.0019868717260791468 2.5000000000000000000 -4.5000000000000000000 6.5000000000000000000 -0.0000016891221300782
 1.0532816712337484955 0.0018036012385242600 2.5000000000000000000 -4.5000000000000000000 7.5000000000000000000 -0.0000008790924716948	 1.0532816712337484955 0.0018036012385242539 2.5000000000000000000 -4.5000000000000000000 7.5000000000000000000 -0.0000008790924716948
 1.0486920690833378966 0.0016486690290220350 2.5000000000000000000 -4.5000000000000000000 8.5000000000000000000 -0.0000004819295222242	 1.0486920690833381187 0.0016486690290220297 2.5000000000000000000 -4.5000000000000000000 8.5000000000000000000 -0.0000004819295222242
 1.0447742200223402165 0.0015163301924018720 2.5000000000000000000 -4.5000000000000000000 9.5000000000000000000 -0.0000002765206863908	 1.0447742200223402165 0.0015163301924018653 2.5000000000000000000 -4.5000000000000000000 9.5000000000000000000 -0.0000002765206863908
 1.0460085420753286733 0.0015547904383147186 2.5000000000000000000 -3.5000000000000000000 -9.5000000000000000000 -0.0000002855657734943	 1.0460085420753286733 0.0015547904383147121 2.5000000000000000000 -3.5000000000000000000 -9.5000000000000000000 -0.0000002855657734943
 1.0502318805630381782 0.0016965356246521684 2.5000000000000000000 -3.5000000000000000000 -8.5000000000000000000 -0.0000005028288108400	 1.0502318805630384002 0.0016965356246521628 2.5000000000000000000 -3.5000000000000000000 -8.5000000000000000000 -0.0000005028288108400
 1.0552255534832020167 0.0018638735066124604 2.5000000000000000000 -3.5000000000000000000 -7.5000000000000000000 -0.0000009307632981286	 1.0552255534832022388 0.0018638735066124532 2.5000000000000000000 -3.5000000000000000000 -7.5000000000000000000 -0.0000009307632981286
 1.0612038637426619569 0.0020637801886198197 2.5000000000000000000 -3.5000000000000000000 -6.5000000000000000000 -0.0000018334396122200	 1.0612038637426619569 0.0020637801886198136 2.5000000000000000000 -3.5000000000000000000 -6.5000000000000000000 -0.0000018334396122200
 1.0684628898094787885 0.0023057693741544414 2.5000000000000000000 -3.5000000000000000000 -5.5000000000000000000 -0.0000038565197461186	 1.0684628898094787885 0.0023057693741544345 2.5000000000000000000 -3.5000000000000000000 -5.5000000000000000000 -0.0000038565197461186
 1.0774112339968660024 0.0026027906005100928 2.5000000000000000000 -3.5000000000000000000 -4.5000000000000000000 -0.0000087922075549627	 1.0774112339968662244 0.0026027906005100876 2.5000000000000000000 -3.5000000000000000000 -4.5000000000000000000 -0.0000087922075549627
 1.0885709092645863283 0.0029711621536948679 2.5000000000000000000 -3.5000000000000000000 -3.5000000000000000000 -0.0000217063618476328	 1.0885709092645863283 0.0029711621536948635 2.5000000000000000000 -3.5000000000000000000 -3.5000000000000000000 -0.0000217063618476329
 1.1023586464875592128 0.0034239582981142312 2.5000000000000000000 -3.5000000000000000000 -2.5000000000000000000 -0.0000563783577363218	 1.1023586464875589908 0.0034239582981142260 2.5000000000000000000 -3.5000000000000000000 -2.5000000000000000000 -0.0000563783577363218
 1.1179369517199748696 0.0039356545565800635 2.5000000000000000000 -3.5000000000000000000 -1.5000000000000000000 -0.0001421352634965872	 1.1179369517199748696 0.0039356545565800609 2.5000000000000000000 -3.5000000000000000000 -1.5000000000000000000 -0.0001421352634965872
 1.1301816420556234366 0.0043404568567307848 2.5000000000000000000 -3.5000000000000000000 -0.5000000000000000000 -0.0002615697083805566	 1.1301816420556232146 0.0043404568567307787 2.5000000000000000000 -3.5000000000000000000 -0.5000000000000000000 -0.0002615697083805569
 1.1301816420556234366 0.0043404568567307848 2.5000000000000000000 -3.5000000000000000000 0.5000000000000000000 -0.0002615697083805566	 1.1301816420556232146 0.0043404568567307787 2.5000000000000000000 -3.5000000000000000000 0.5000000000000000000 -0.0002615697083805569
 1.1179369517199748696 0.0039356545565800635 2.5000000000000000000 -3.5000000000000000000 1.5000000000000000000 -0.0001421352634965871	 1.1179369517199748696 0.0039356545565800609 2.5000000000000000000 -3.5000000000000000000 1.5000000000000000000 -0.0001421352634965872
 1.1023586464875592128 0.0034239582981142312 2.5000000000000000000 -3.5000000000000000000 2.5000000000000000000 -0.0000563783577363218	 1.1023586464875589908 0.0034239582981142260 2.5000000000000000000 -3.5000000000000000000 2.5000000000000000000 -0.0000563783577363218
 1.0885709092645863283 0.0029711621536948679 2.5000000000000000000 -3.5000000000000000000 3.5000000000000000000 -0.0000217063618476328	 1.0885709092645863283 0.0029711621536948635 2.5000000000000000000 -3.5000000000000000000 3.5000000000000000000 -0.0000217063618476329
 1.0774112339968660024 0.0026027906005100928 2.5000000000000000000 -3.5000000000000000000 4.5000000000000000000 -0.0000087922075549627	 1.0774112339968662244 0.0026027906005100876 2.5000000000000000000 -3.5000000000000000000 4.5000000000000000000 -0.0000087922075549627
 1.0684628898094787885 0.0023057693741544414 2.5000000000000000000 -3.5000000000000000000 5.5000000000000000000 -0.0000038565197461186	 1.0684628898094787885 0.0023057693741544345 2.5000000000000000000 -3.5000000000000000000 5.5000000000000000000 -0.0000038565197461186
 1.0612038637426619569 0.0020637801886198197 2.5000000000000000000 -3.5000000000000000000 6.5000000000000000000 -0.0000018334396122200	 1.0612038637426619569 0.0020637801886198136 2.5000000000000000000 -3.5000000000000000000 6.5000000000000000000 -0.0000018334396122200
 1.0552255534832020167 0.0018638735066124604 2.5000000000000000000 -3.5000000000000000000 7.5000000000000000000 -0.0000009307632981286	 1.0552255534832022388 0.0018638735066124532 2.5000000000000000000 -3.5000000000000000000 7.5000000000000000000 -0.0000009307632981286
 1.0502318805630381782 0.0016965356246521684 2.5000000000000000000 -3.5000000000000000000 8.5000000000000000000 -0.0000005028288108400	 1.0502318805630384002 0.0016965356246521628 2.5000000000000000000 -3.5000000000000000000 8.5000000000000000000 -0.0000005028288108400
 1.0460085420753286733 0.0015547904383147186 2.5000000000000000000 -3.5000000000000000000 9.5000000000000000000 -0.0000002855657734943	 1.0460085420753286733 0.0015547904383147121 2.5000000000000000000 -3.5000000000000000000 9.5000000000000000000 -0.0000002855657734943
 1.0469735414396481588 0.0015838625764378177 2.5000000000000000000 -2.5000000000000000000 -9.5000000000000000000 -0.0000002859426185087	 1.0469735414396481588 0.0015838625764378114 2.5000000000000000000 -2.5000000000000000000 -9.5000000000000000000 -0.0000002859426185087
 1.0514329568931963799 0.0017325396887142692 2.5000000000000000000 -2.5000000000000000000 -8.5000000000000000000 -0.0000005059229981789	 1.0514329568931963799 0.0017325396887142633 2.5000000000000000000 -2.5000000000000000000 -8.5000000000000000000 -0.0000005059229981789
 1.0567306866420760336 0.0019087237500792016 2.5000000000000000000 -2.5000000000000000000 -7.5000000000000000000 -0.0000009437316620936	 1.0567306866420760336 0.0019087237500791949 2.5000000000000000000 -2.5000000000000000000 -7.5000000000000000000 -0.0000009437316620936
 1.0630980924678286037 0.0021198079217108140 2.5000000000000000000 -2.5000000000000000000 -6.5000000000000000000 -0.0000018578383739445	 1.0630980924678288257 0.0021198079217108080 2.5000000000000000000 -2.5000000000000000000 -6.5000000000000000000 -0.0000018578383739445
 1.0708466129977332049 0.0023756083070309623 2.5000000000000000000 -2.5000000000000000000 -5.5000000000000000000 -0.0000039292035194312	 1.0708466129977332049 0.0023756083070309562 2.5000000000000000000 -2.5000000000000000000 -5.5000000000000000000 -0.0000039292035194312
 1.0803900662124601428 0.0026888739528916137 2.5000000000000000000 -2.5000000000000000000 -4.5000000000000000000 -0.0000089472014525648	 1.0803900662124601428 0.0026888739528916081 2.5000000000000000000 -2.5000000000000000000 -4.5000000000000000000 -0.0000089472014525648
 1.0922301863213428330 0.0030746070271178852 2.5000000000000000000 -2.5000000000000000000 -3.5000000000000000000 -0.0000219824079076204	 1.0922301863213428330 0.0030746070271178800 2.5000000000000000000 -2.5000000000000000000 -3.5000000000000000000 -0.0000219824079076204
 1.1067176784541763457 0.0035424767252857296 2.5000000000000000000 -2.5000000000000000000 -2.5000000000000000000 -0.0000571910265278725	 1.1067176784541761236 0.0035424767252857222 2.5000000000000000000 -2.5000000000000000000 -2.5000000000000000000 -0.0000571910265278725
 1.1228933227227204661 0.0040617600578583381 2.5000000000000000000 -2.5000000000000000000 -1.5000000000000000000 -0.0001437053055841351	 1.1228933227227202440 0.0040617600578583355 2.5000000000000000000 -2.5000000000000000000 -1.5000000000000000000 -0.0001437053055841349
 1.1354860048523132132 0.0044659837642143201 2.5000000000000000000 -2.5000000000000000000 -0.5000000000000000000 -0.0002676883212653658	 1.1354860048523134353 0.0044659837642143131 2.5000000000000000000 -2.5000000000000000000 -0.5000000000000000000 -0.0002676883212653658
 1.1354860048523132132 0.0044659837642143201 2.5000000000000000000 -2.5000000000000000000 0.5000000000000000000 -0.0002676883212653658	 1.1354860048523134353 0.0044659837642143131 2.5000000000000000000 -2.5000000000000000000 0.5000000000000000000 -0.0002676883212653658
 1.1228933227227204661 0.0040617600578583381 2.5000000000000000000 -2.5000000000000000000 1.5000000000000000000 -0.0001437053055841350	 1.1228933227227202440 0.0040617600578583355 2.5000000000000000000 -2.5000000000000000000 1.5000000000000000000 -0.0001437053055841349
 1.1067176784541763457 0.0035424767252857296 2.5000000000000000000 -2.5000000000000000000 2.5000000000000000000 -0.0000571910265278725	 1.1067176784541761236 0.0035424767252857222 2.5000000000000000000 -2.5000000000000000000 2.5000000000000000000 -0.0000571910265278725
 1.0922301863213428330 0.0030746070271178852 2.5000000000000000000 -2.5000000000000000000 3.5000000000000000000 -0.0000219824079076204	 1.0922301863213428330 0.0030746070271178800 2.5000000000000000000 -2.5000000000000000000 3.5000000000000000000 -0.0000219824079076204
 1.0803900662124601428 0.0026888739528916137 2.5000000000000000000 -2.5000000000000000000 4.5000000000000000000 -0.0000089472014525648	 1.0803900662124601428 0.0026888739528916081 2.5000000000000000000 -2.5000000000000000000 4.5000000000000000000 -0.0000089472014525648
 1.0708466129977332049 0.0023756083070309623 2.5000000000000000000 -2.5000000000000000000 5.5000000000000000000 -0.0000039292035194312	 1.0708466129977332049 0.0023756083070309562 2.5000000000000000000 -2.5000000000000000000 5.5000000000000000000 -0.0000039292035194312
 1.0630980924678286037 0.0021198079217108140 2.5000000000000000000 -2.5000000000000000000 6.5000000000000000000 -0.0000018578383739445	 1.0630980924678288257 0.0021198079217108080 2.5000000000000000000 -2.5000000000000000000 6.5000000000000000000 -0.0000018578383739445
 1.0567306866420760336 0.0019087237500792016 2.5000000000000000000 -2.5000000000000000000 7.5000000000000000000 -0.0000009437316620936	 1.0567306866420760336 0.0019087237500791949 2.5000000000000000000 -2.5000000000000000000 7.5000000000000000000 -0.0000009437316620936
 1.0514329568931963799 0.0017325396887142692 2.5000000000000000000 -2.5000000000000000000 8.5000000000000000000 -0.0000005059229981789	 1.0514329568931963799 0.0017325396887142633 2.5000000000000000000 -2.5000000000000000000 8.5000000000000000000 -0.0000005059229981789
 1.0469735414396481588 0.0015838625764378177 2.5000000000000000000 -2.5000000000000000000 9.5000000000000000000 -0.0000002859426185087	 1.0469735414396481588 0.0015838625764378114 2.5000000000000000000 -2.5000000000000000000 9.5000000000000000000 -0.0000002859426185087
 1.0476334277135894713 0.0016025250108098405 2.5000000000000000000 -1.5000000000000000000 -9.5000000000000000000 -0.0000002818747417371	 1.0476334277135894713 0.0016025250108098338 2.5000000000000000000 -1.5000000000000000000 -9.5000000000000000000 -0.0000002818747417371
 1.0522502657520780289 0.0017554221604049328 2.5000000000000000000 -1.5000000000000000000 -8.5000000000000000000 -0.0000004953250096088	 1.0522502657520782510 0.0017554221604049267 2.5000000000000000000 -1.5000000000000000000 -8.5000000000000000000 -0.0000004953250096088
 1.0577427928570397597 0.0019366887120951535 2.5000000000000000000 -1.5000000000000000000 -7.5000000000000000000 -0.0000009146078652900	 1.0577427928570395377 0.0019366887120951474 2.5000000000000000000 -1.5000000000000000000 -7.5000000000000000000 -0.0000009146078652900
 1.0643390812061488404 0.0021534770950426612 2.5000000000000000000 -1.5000000000000000000 -6.5000000000000000000 -0.0000017874478480426	 1.0643390812061488404 0.0021534770950426552 2.5000000000000000000 -1.5000000000000000000 -6.5000000000000000000 -0.0000017874478480426
 1.0723231748567854105 0.0024145563809997552 2.5000000000000000000 -1.5000000000000000000 -5.5000000000000000000 -0.0000037016044352312	 1.0723231748567856325 0.0024145563809997491 2.5000000000000000000 -1.5000000000000000000 -5.5000000000000000000 -0.0000037016044352312
 1.0820186175287576091 0.0027296497430546341 2.5000000000000000000 -1.5000000000000000000 -4.5000000000000000000 -0.0000081905661585996	 1.0820186175287576091 0.0027296497430546272 2.5000000000000000000 -1.5000000000000000000 -4.5000000000000000000 -0.0000081905661585996
 1.0936936820532137116 0.0031062059743493381 2.5000000000000000000 -1.5000000000000000000 -3.5000000000000000000 -0.0000188905148554341	 1.0936936820532137116 0.0031062059743493325 2.5000000000000000000 -1.5000000000000000000 -3.5000000000000000000 -0.0000188905148554341
 1.1072186675382722498 0.0035385995970120985 2.5000000000000000000 -1.5000000000000000000 -2.5000000000000000000 -0.0000448210246581244	 1.1072186675382720278 0.0035385995970120942 2.5000000000000000000 -1.5000000000000000000 -2.5000000000000000000 -0.0000448210246581243
 1.1210924831270570046 0.0039783153078504375 2.5000000000000000000 -1.5000000000000000000 -1.5000000000000000000 -0.0000971278587472223	 1.1210924831270570046 0.0039783153078504314 2.5000000000000000000 -1.5000000000000000000 -1.5000000000000000000 -0.0000971278587472223
 1.1309119709957602407 0.0042878345471153607 2.5000000000000000000 -1.5000000000000000000 -0.5000000000000000000 -0.0001599157530483127	 1.1309119709957597966 0.0042878345471153573 2.5000000000000000000 -1.5000000000000000000 -0.5000000000000000000 -0.0001599157530483127
 1.1309119709957602407 0.0042878345471153607 2.5000000000000000000 -1.5000000000000000000 0.5000000000000000000 -0.0001599157530483127	 1.1309119709957597966 0.0042878345471153573 2.5000000000000000000 -1.5000000000000000000 0.5000000000000000000 -0.0001599157530483127
 1.1210924831270570046 0.0039783153078504375 2.5000000000000000000 -1.5000000000000000000 1.5000000000000000000 -0.0000971278587472223	 1.1210924831270570046 0.0039783153078504314 2.5000000000000000000 -1.5000000000000000000 1.5000000000000000000 -0.0000971278587472223
 1.1072186675382722498 0.0035385995970120985 2.5000000000000000000 -1.5000000000000000000 2.5000000000000000000 -0.0000448210246581244	 1.1072186675382720278 0.0035385995970120942 2.5000000000000000000 -1.5000000000000000000 2.5000000000000000000 -0.0000448210246581244
 1.0936936820532137116 0.0031062059743493381 2.5000000000000000000 -1.5000000000000000000 3.5000000000000000000 -0.0000188905148554341	 1.0936936820532137116 0.0031062059743493325 2.5000000000000000000 -1.5000000000000000000 3.5000000000000000000 -0.0000188905148554341
 1.0820186175287576091 0.0027296497430546341 2.5000000000000000000 -1.5000000000000000000 4.5000000000000000000 -0.0000081905661585996	 1.0820186175287576091 0.0027296497430546276 2.5000000000000000000 -1.5000000000000000000 4.5000000000000000000 -0.0000081905661585996
 1.0723231748567854105 0.0024145563809997552 2.5000000000000000000 -1.5000000000000000000 5.5000000000000000000 -0.0000037016044352312	 1.0723231748567856325 0.0024145563809997491 2.5000000000000000000 -1.5000000000000000000 5.5000000000000000000 -0.0000037016044352312
 1.0643390812061488404 0.0021534770950426612 2.5000000000000000000 -1.5000000000000000000 6.5000000000000000000 -0.0000017874478480426	 1.0643390812061488404 0.0021534770950426547 2.5000000000000000000 -1.5000000000000000000 6.5000000000000000000 -0.0000017874478480426
 1.0577427928570397597 0.0019366887120951535 2.5000000000000000000 -1.5000000000000000000 7.5000000000000000000 -0.0000009146078652900	 1.0577427928570395377 0.0019366887120951474 2.5000000000000000000 -1.5000000000000000000 7.5000000000000000000 -0.0000009146078652900
 1.0522502657520780289 0.0017554221604049328 2.5000000000000000000 -1.5000000000000000000 8.5000000000000000000 -0.0000004953250096088	 1.0522502657520782510 0.0017554221604049267 2.5000000000000000000 -1.5000000000000000000 8.5000000000000000000 -0.0000004953250096088
 1.0476334277135894713 0.0016025250108098405 2.5000000000000000000 -1.5000000000000000000 9.5000000000000000000 -0.0000002818747417371	 1.0476334277135894713 0.0016025250108098338 2.5000000000000000000 -1.5000000000000000000 9.5000000000000000000 -0.0000002818747417371
 1.0479665303129146459 0.0016102559678532521 2.5000000000000000000 -0.5000000000000000000 -9.5000000000000000000 -0.0000002785807971816	 1.0479665303129148679 0.0016102559678532447 2.5000000000000000000 -0.5000000000000000000 -9.5000000000000000000 -0.0000002785807971816
 1.0526607958188012315 0.0017646964191193096 2.5000000000000000000 -0.5000000000000000000 -8.5000000000000000000 -0.0000004873742161799	 1.0526607958188014535 0.0017646964191193036 2.5000000000000000000 -0.5000000000000000000 -8.5000000000000000000 -0.0000004873742161799
 1.0582454279371276140 0.0019476022649487553 2.5000000000000000000 -0.5000000000000000000 -7.5000000000000000000 -0.0000008926586256560	 1.0582454279371276140 0.0019476022649487501 2.5000000000000000000 -0.5000000000000000000 -7.5000000000000000000 -0.0000008926586256560
 1.0649399840072559797 0.0021657052483603466 2.5000000000000000000 -0.5000000000000000000 -6.5000000000000000000 -0.0000017085993075587	 1.0649399840072559797 0.0021657052483603405 2.5000000000000000000 -0.5000000000000000000 -6.5000000000000000000 -0.0000017085993075587
 1.0729972454655059000 0.0024266209838311251 2.5000000000000000000 -0.5000000000000000000 -5.5000000000000000000 -0.0000033749376947733	 1.0729972454655059000 0.0024266209838311207 2.5000000000000000000 -0.5000000000000000000 -5.5000000000000000000 -0.0000033749376947733
 1.0826526490085304211 0.0027371881461144111 2.5000000000000000000 -0.5000000000000000000 -4.5000000000000000000 -0.0000075267191910585	 1.0826526490085304211 0.0027371881461144046 2.5000000000000000000 -0.5000000000000000000 -4.5000000000000000000 -0.0000075267191910585
 1.0939645395305879205 0.0030984892968836325 2.5000000000000000000 -0.5000000000000000000 -3.5000000000000000000 -0.0000161871034091069	 1.0939645395305879205 0.0030984892968836252 2.5000000000000000000 -0.5000000000000000000 -3.5000000000000000000 -0.0000161871034091069
 1.1064180776200418510 0.0034935866390470617 2.5000000000000000000 -0.5000000000000000000 -2.5000000000000000000 -0.0000348334938547491	 1.1064180776200416290 0.0034935866390470582 2.5000000000000000000 -0.5000000000000000000 -2.5000000000000000000 -0.0000348334938547491
 1.1182178828592568287 0.0038657997015485242 2.5000000000000000000 -0.5000000000000000000 -1.5000000000000000000 -0.0000657430299141883	 1.1182178828592568287 0.0038657997015485203 2.5000000000000000000 -0.5000000000000000000 -1.5000000000000000000 -0.0000657430299141883
 1.1258661744517204362 0.0041060179102797309 2.5000000000000000000 -0.5000000000000000000 -0.5000000000000000000 -0.0000948792968635071	 1.1258661744517199921 0.0041060179102797223 2.5000000000000000000 -0.5000000000000000000 -0.5000000000000000000 -0.0000948792968635070
 1.1258661744517204362 0.0041060179102797309 2.5000000000000000000 -0.5000000000000000000 0.5000000000000000000 -0.0000948792968635071	 1.1258661744517199921 0.0041060179102797223 2.5000000000000000000 -0.5000000000000000000 0.5000000000000000000 -0.0000948792968635070
 1.1182178828592568287 0.0038657997015485242 2.5000000000000000000 -0.5000000000000000000 1.5000000000000000000 -0.0000657430299141883	 1.1182178828592568287 0.0038657997015485203 2.5000000000000000000 -0.5000000000000000000 1.5000000000000000000 -0.0000657430299141883
 1.1064180776200418510 0.0034935866390470617 2.5000000000000000000 -0.5000000000000000000 2.5000000000000000000 -0.0000348334938547491	 1.1064180776200416290 0.0034935866390470582 2.5000000000000000000 -0.5000000000000000000 2.5000000000000000000 -0.0000348334938547491
 1.0939645395305879205 0.0030984892968836325 2.5000000000000000000 -0.5000000000000000000 3.5000000000000000000 -0.0000161871034091069	 1.0939645395305879205 0.0030984892968836252 2.5000000000000000000 -0.5000000000000000000 3.5000000000000000000 -0.0000161871034091069
 1.0826526490085304211 0.0027371881461144111 2.5000000000000000000 -0.5000000000000000000 4.5000000000000000000 -0.0000075267191910584	 1.0826526490085304211 0.0027371881461144046 2.5000000000000000000 -0.5000000000000000000 4.5000000000000000000 -0.0000075267191910585
 1.0729972454655059000 0.0024266209838311251 2.5000000000000000000 -0.5000000000000000000 5.5000000000000000000 -0.0000033749376947733	 1.0729972454655059000 0.0024266209838311207 2.5000000000000000000 -0.5000000000000000000 5.5000000000000000000 -0.0000033749376947733
 1.0649399840072559797 0.0021657052483603466 2.5000000000000000000 -0.5000000000000000000 6.5000000000000000000 -0.0000017085993075587	 1.0649399840072559797 0.0021657052483603405 2.5000000000000000000 -0.5000000000000000000 6.5000000000000000000 -0.0000017085993075587
 1.0582454279371276140 0.0019476022649487553 2.5000000000000000000 -0.5000000000000000000 7.5000000000000000000 -0.0000008926586256560	 1.0582454279371276140 0.0019476022649487501 2.5000000000000000000 -0.5000000000000000000 7.5000000000000000000 -0.0000008926586256560
 1.0526607958188012315 0.0017646964191193098 2.5000000000000000000 -0.5000000000000000000 8.5000000000000000000 -0.0000004873742161799	 1.0526607958188014535 0.0017646964191193036 2.5000000000000000000 -0.5000000000000000000 8.5000000000000000000 -0.0000004873742161799
 1.0479665303129146459 0.0016102559678532521 2.5000000000000000000 -0.5000000000000000000 9.5000000000000000000 -0.0000002785807971816	 1.0479665303129148679 0.0016102559678532447 2.5000000000000000000 -0.5000000000000000000 9.5000000000000000000 -0.0000002785807971816
 1.0479632174599282646 0.0016069431148668847 2.5000000000000000000 0.5000000000000000000 -9.5000000000000000000 -0.0000002794424459810	 1.0479632174599284866 0.0016069431148668775 2.5000000000000000000 0.5000000000000000000 -9.5000000000000000000 -0.0000002794424459810
 1.0526564867576193585 0.0017603873579375528 2.5000000000000000000 0.5000000000000000000 -8.5000000000000000000 -0.0000004891271421863	 1.0526564867576195805 0.0017603873579375446 2.5000000000000000000 0.5000000000000000000 -8.5000000000000000000 -0.0000004891271421863
 1.0582397270118908406 0.0019419013397119012 2.5000000000000000000 0.5000000000000000000 -7.5000000000000000000 -0.0000008966466101133	 1.0582397270118908406 0.0019419013397118951 2.5000000000000000000 0.5000000000000000000 -7.5000000000000000000 -0.0000008966466101133
 1.0649323146938014517 0.0021580359349057361 2.5000000000000000000 0.5000000000000000000 -6.5000000000000000000 -0.0000017266457707080	 1.0649323146938014517 0.0021580359349057292 2.5000000000000000000 0.5000000000000000000 -6.5000000000000000000 -0.0000017266457707080
 1.0729867614217001304 0.0024161369400253273 2.5000000000000000000 0.5000000000000000000 -5.5000000000000000000 -0.0000031574399194741	 1.0729867614217001304 0.0024161369400253208 2.5000000000000000000 0.5000000000000000000 -5.5000000000000000000 -0.0000031574399194741
 1.0826382744571978467 0.0027228135947818055 2.5000000000000000000 0.5000000000000000000 -4.5000000000000000000 -0.0000075843063724142	 1.0826382744571978467 0.0027228135947817999 2.5000000000000000000 0.5000000000000000000 -4.5000000000000000000 -0.0000075843063724142
 1.0939448914932621282 0.0030788412595579131 2.5000000000000000000 0.5000000000000000000 -3.5000000000000000000 -0.0000165488170298725	 1.0939448914932621282 0.0030788412595579044 2.5000000000000000000 0.5000000000000000000 -3.5000000000000000000 -0.0000165488170298725
